gene	name	log2fc	pval	padj
6386	ENSG00000176410	DNAJC30	1.004652966971	0.00095137157337369	0.00376288596475245
6387	ENSG00000110717	NDUFS8	1.00427832479806	0.00293229421886258	0.00996040613741249
6388	ENSG00000107404	DVL1	1.00364490736403	0.000174026378089986	0.000852792481900718
6389	ENSG00000124782	RREB1	1.00339645179138	0.00665665876992061	0.0199973488464667
6390	ENSG00000189143	CLDN4	1.00246425349809	0.0190772798520848	0.0481941483014953
6391	ENSG00000131174	COX7B	1.00239564028187	8.45516743586494e-06	5.79096399362257e-05
6392	ENSG00000173113	TRMT112	1.00223803985665	0.00122729070447139	0.00469738082664248
6393	ENSG00000198598	MMP17	1.00216701660479	0.000562210201191422	0.00237816949640285
6394	ENSG00000128626	MRPS12	1.00209175971387	0.000575768079955054	0.00242673789180095
6395	ENSG00000123106	CCDC91	1.00177316347323	0.00135771819569323	0.00512388118471529
6396	ENSG00000118307	CFAP94	1.00139353779064	0.0178264409744592	0.0455792785746525
6397	ENSG00000167487	KLHL26	1.00121049761787	0.000130985921554941	0.000664633672575188
6398	ENSG00000240859	AC093627.4	1.00114780215821	0.0101943851804406	0.0286631258116188
6399	ENSG00000271914	AL139286.1	1.00053342334746	0.00793960039741587	0.0232092336725727
6400	ENSG00000140990	NDUFB10	1.00024125110266	0.00172718200647268	0.00630578775856089
6401	ENSG00000165264	NDUFB6	1.00008573030968	7.33716773552794e-05	0.000398115586611817
6402	ENSG00000051108	HERPUD1	0.999973816449511	1.25073729337764e-05	8.20908530916107e-05
6403	ENSG00000285085	AL662884.4	0.999221954893957	0.0118702025437851	0.0325706097498367
6404	ENSG00000285230	RALY-AS1	0.999212965866727	0.0111000948008289	0.0308046078174001
6405	ENSG00000259330	INAFM2	0.998983405835202	0.000473722089104548	0.00205111707830984
6406	ENSG00000015532	XYLT2	0.997811808135971	0.00019617193297076	0.000947803964382148
6407	ENSG00000283654	LMLN2	0.997601142225668	0.0150148131785697	0.0395615338292062
6408	ENSG00000259371	AL136295.3	0.997458223118074	3.23645786240105e-05	0.00019180812550417
6409	ENSG00000133872	SARAF	0.997355030904802	0.00156772590884291	0.00581036585162641
6410	ENSG00000114902	SPCS1	0.99649026026462	0.000401977814089653	0.0017771250638782
6411	ENSG00000276007	AC079414.3	0.996293828871478	0.018089581030293	0.0461444197271611
6412	ENSG00000059915	PSD	0.995904961880674	0.00233481994569994	0.0081752502282436
6413	ENSG00000106089	STX1A	0.995890350137337	0.0129209784273633	0.0349398481271088
6414	ENSG00000188672	RHCE	0.99581844145318	0.0112350214241401	0.0311125717665892
6415	ENSG00000236753	MKLN1-AS	0.994983220027669	0.00967784206012007	0.0274129957610849
6416	ENSG00000225205	AC078883.1	0.994827118854554	0.00984022701082114	0.027803339020906
6417	ENSG00000215067	ALOX12-AS1	0.994719210171964	0.002186462125882	0.00773143766948717
6418	ENSG00000198355	PIM3	0.994076263908779	1.38250038601432e-05	8.98756966438426e-05
6419	ENSG00000176563	CNTD1	0.993643690112899	0.000275532148956026	0.00127704016223116
6420	ENSG00000066032	CTNNA2	0.992991057067613	0.00257997684238271	0.00890735925291273
6421	ENSG00000156466	GDF6	0.992776404308311	0.0197685625334659	0.0496294517726982
6422	ENSG00000159761	C16orf86	0.992669337245721	0.00113473393323466	0.00438331293641107
6423	ENSG00000046889	PREX2	0.992316728051148	0.00945263465955318	0.0268814807887885
6424	ENSG00000126267	COX6B1	0.99134834586952	0.00224233810637913	0.00789637179919631
6425	ENSG00000267272	LINC01140	0.991278412162171	0.0103867513017628	0.0291251425043095
6426	ENSG00000183527	PSMG1	0.991247932306588	0.0132563690810405	0.035704006395082
6427	ENSG00000147669	POLR2K	0.991063298351759	0.000436008003762916	0.00190975426779343
6428	ENSG00000229873	OGFR-AS1	0.991036900614806	0.00555146499009202	0.0171714935880354
6429	ENSG00000137106	GRHPR	0.990846099702786	0.000750269986451948	0.00306104916985578
6430	ENSG00000137312	FLOT1	0.990249512688315	0.000200670708198988	0.0009663443730313
6431	ENSG00000146066	HIGD2A	0.990091196467895	0.0023412196825109	0.00819438572777819
6432	ENSG00000100379	KCTD17	0.989841144076502	0.000103165162724431	0.000538267037830326
6433	ENSG00000196663	TECPR2	0.989550733586541	4.82628080326551e-05	0.00027394494808694
6434	ENSG00000101421	CHMP4B	0.988772771189036	7.97880845772854e-05	0.000428998583543647
6435	ENSG00000130758	MAP3K10	0.988700519989087	0.00174889121017821	0.00637376512859273
6436	ENSG00000232415	ELN-AS1	0.988489009028798	0.0107890237849405	0.0300768781974027
6437	ENSG00000234043	NUDT9P1	0.988383362515796	0.0189854665779411	0.0480071644425052
6438	ENSG00000149150	SLC43A1	0.98819858427052	0.000681530123160004	0.00281432134112716
6439	ENSG00000100364	KIAA0930	0.987530105066425	0.00141267579350233	0.00530615917424445
6440	ENSG00000229867	STEAP3-AS1	0.986979977242026	0.0181839756667491	0.0463413862431606
6441	ENSG00000265763	ZNF488	0.986804031571288	0.0171972349196168	0.0442706971756132
6442	ENSG00000153443	UBALD1	0.986725245859591	6.95728671122242e-05	0.000379485414687256
6443	ENSG00000231312	MAP4K3-DT	0.986685411421944	0.0121747438920537	0.033247546457647
6444	ENSG00000158062	UBXN11	0.986066137208907	0.00230206894675182	0.00807751168258417
6445	ENSG00000182580	EPHB3	0.985757614550187	3.43025134371139e-05	0.000201894299882389
6446	ENSG00000010295	IFFO1	0.985615246561876	0.000215901134161601	0.00102989610503207
6447	ENSG00000141433	ADCYAP1	0.985290116617643	0.0129962726978743	0.0351082578149879
6448	ENSG00000167671	UBXN6	0.985141962370856	0.000475227631684766	0.00205662191290753
6449	ENSG00000182326	C1S	0.985135608830853	0.0020636214098925	0.00734595594159985
6450	ENSG00000267498	AC007786.1	0.985003223661518	0.0110014862861571	0.0305696608238249
6451	ENSG00000167701	GPT	0.985000765774032	0.0165487567166029	0.0428150547278379
6452	ENSG00000235007	AL158151.3	0.984888186565005	0.00116423145289847	0.00448241267043959
6453	ENSG00000214198	TTC41P	0.984074606602976	0.011752100163732	0.0322844415543745
6454	ENSG00000122642	FKBP9	0.983650754872533	0.0044750494522222	0.0143037607457001
6455	ENSG00000151365	THRSP	0.983568086419922	0.019129779110555	0.0483128530118712
6456	ENSG00000197361	FBXL22	0.98353450320681	0.0021206135034801	0.00752743736476735
6457	ENSG00000152082	MZT2B	0.983495132916197	0.015872668151047	0.0413649564545752
6458	ENSG00000170043	TRAPPC1	0.983424222465571	0.000548586560668823	0.00232699708757392
6459	ENSG00000108469	RECQL5	0.983316954545855	0.000774170969712527	0.00314611813592643
6460	ENSG00000163762	TM4SF18	0.983187911004882	0.00728163527203111	0.0215863643659071
6461	ENSG00000166166	TRMT61A	0.983164949166904	0.00113966619106688	0.00440042659349728
6462	ENSG00000079313	REXO1	0.982762739633317	3.32340685885625e-05	0.000196165474363764
6463	ENSG00000178381	ZFAND2A	0.982236070286927	0.000591332577625599	0.00248368181813353
6464	ENSG00000272991	AF129408.1	0.981879648918719	0.0016690564358237	0.0061239360172404
6465	ENSG00000138101	DTNB	0.981876044260079	0.000132869131298472	0.000673020630831071
6466	ENSG00000112276	BVES	0.981817722465399	0.0146913525989754	0.0388259598755198
6467	ENSG00000125124	BBS2	0.981412976144173	0.00254481708159515	0.0087989647604316
6468	ENSG00000170485	NPAS2	0.981267162180758	0.00700191903946609	0.0208558816747607
6469	ENSG00000107021	TBC1D13	0.981039934531782	6.15077244253108e-05	0.000340311040142375
6470	ENSG00000187186	AL162231.1	0.980899246860106	0.00427505392348642	0.0137661447139484
6471	ENSG00000267512	AC011446.1	0.98089725923574	0.00029716095694367	0.00136447928322138
6472	ENSG00000171206	TRIM8	0.980566104391429	0.000967939610412886	0.00381893995480971
6473	ENSG00000157869	RAB28	0.980381584937065	0.00431971021915435	0.0138831709517996
6474	ENSG00000112902	SEMA5A	0.978823702929215	0.00267286162333219	0.00919274603230581
6475	ENSG00000185361	TNFAIP8L1	0.978784369566878	0.000264415079629144	0.00123333913239628
6476	ENSG00000101363	MANBAL	0.978008113069542	1.38562248058517e-05	9.00474861502598e-05
6477	ENSG00000074660	SCARF1	0.977467830131276	0.000978714995174795	0.00385538067128674
6478	ENSG00000163528	CHCHD4	0.977350266460282	0.00059848911756764	0.00250983232309788
6479	ENSG00000064199	SPA17	0.976796865052123	0.00187531857362756	0.00676789069573922
6480	ENSG00000277702	AC239859.5	0.97650525864453	0.0173758720533989	0.044612659635125
6481	ENSG00000169372	CRADD	0.975480753640295	0.000413967401220824	0.00182460971073537
6482	ENSG00000149357	LAMTOR1	0.974912444321686	0.00760826307926434	0.0224012562049171
6483	ENSG00000165698	SPACA9	0.974884457519268	0.00636987183339446	0.0192778368500598
6484	ENSG00000237188	AC242426.2	0.974197897577754	0.000564206120991262	0.00238517372450881
6485	ENSG00000134056	MRPS36	0.973989263031245	0.00035526880087366	0.00159597886756811
6486	ENSG00000183067	IGSF5	0.9738695454245	0.0172547585693703	0.0443915607169679
6487	ENSG00000182512	GLRX5	0.973033719244889	0.00046004123844821	0.00199978506367465
6488	ENSG00000256751	PLBD1-AS1	0.971049726942235	0.0034987994025536	0.0115791240703423
6489	ENSG00000196642	RABL6	0.970853227161054	7.87002809277762e-05	0.000423669442937416
6490	ENSG00000249042	AC008771.1	0.970667240367083	0.00167028391619369	0.00612676214321802
6491	ENSG00000186340	THBS2	0.970568922140083	0.00489943232973513	0.0154517846485135
6492	ENSG00000172828	CES3	0.970384603893358	0.00205795544019638	0.00732950674602542
6493	ENSG00000255252	AL078612.1	0.970165964506708	0.00471670981512776	0.0149724688229461
6494	ENSG00000144283	PKP4	0.970062260938501	0.000174444205046131	0.000854601136959023
6495	ENSG00000196177	ACADSB	0.96995957201051	0.000506753072446549	0.00217002197966579
6496	ENSG00000180448	ARHGAP45	0.969302508385451	0.00268499560697104	0.00922995205858774
6497	ENSG00000197586	ENTPD6	0.969300719070859	0.000985521491431781	0.00387783686490555
6498	ENSG00000081913	PHLPP1	0.969257629766311	0.0190584446570008	0.0481569735399228
6499	ENSG00000147687	TATDN1	0.968925412098381	0.00222441077118492	0.00784505808238375
6500	ENSG00000235191	NUCB1-AS1	0.968239482523432	0.000453220534427586	0.00197405098506672
6501	ENSG00000286504	AC092745.4	0.968171072641531	0.00197690373085779	0.00708328222437825
6502	ENSG00000204352	C9orf129	0.967799185240961	0.000422772742159078	0.0018601470199865
6503	ENSG00000072778	ACADVL	0.967733810499867	0.00416814229990339	0.0134589545147986
6504	ENSG00000070882	OSBPL3	0.967473665906314	0.0149402504641051	0.0394005988587482
6505	ENSG00000271723	MROH7-TTC4	0.967324243627489	0.00180777523320336	0.00656380763126342
6506	ENSG00000178718	RPP25	0.966918229003353	0.00388772507917914	0.01267133147612
6507	ENSG00000151689	INPP1	0.966752905770003	0.00262008121884559	0.0090275607344599
6508	ENSG00000090273	NUDC	0.966351537161047	7.26582375408429e-05	0.000394733816557673
6509	ENSG00000138448	ITGAV	0.966265630467275	0.0177440429468012	0.0454017040507463
6510	ENSG00000163344	PMVK	0.965708253790048	0.00670187265429452	0.020115943539172
6511	ENSG00000183479	TREX2	0.96560032789722	0.00439654651731343	0.0140772184735784
6512	ENSG00000272514	CFAP206	0.965370833480885	0.0145150719284745	0.038455728869433
6513	ENSG00000143337	TOR1AIP1	0.965253761070049	0.00400472579723396	0.0129850873353308
6514	ENSG00000258199	AC073896.4	0.964647396232127	0.0199605473509826	0.0499968938540647
6515	ENSG00000127125	PPCS	0.963527948766798	0.000573871940540765	0.00241990949241739
6516	ENSG00000105472	CLEC11A	0.963220058727235	0.00435931129228526	0.0139886501726361
6517	ENSG00000164307	ERAP1	0.963188541698894	0.000156207731451857	0.000776213195241925
6518	ENSG00000279518	AC083843.3	0.963035689327206	0.00159374555146707	0.00588975395229166
6519	ENSG00000104823	ECH1	0.962157841139863	0.0065618588364919	0.0197582606748464
6520	ENSG00000154511	DIPK1A	0.961962236146248	0.00912828230995275	0.0260881398339946
6521	ENSG00000118960	HS1BP3	0.961606430415693	0.000294608782649003	0.00135400343134372
6522	ENSG00000086504	MRPL28	0.961498368864602	0.00321603346287024	0.0107816610814584
6523	ENSG00000108958	AC130689.1	0.96110005175722	0.0155779315829927	0.0407756458028518
6524	ENSG00000157870	PRXL2B	0.960960084610959	0.00102716475326332	0.00401824926402107
6525	ENSG00000143575	HAX1	0.960936307659641	0.000178553485897536	0.00087229522011269
6526	ENSG00000213593	TMX2	0.960857273713513	6.857965432489e-05	0.000374588475471084
6527	ENSG00000130520	LSM4	0.960664744968013	0.00116811265486791	0.00449640027093884
6528	ENSG00000213397	HAUS7	0.959821867158186	0.00360056998314404	0.0118621934985825
6529	ENSG00000154316	TDH	0.959816139597254	0.0134767786266563	0.0361909071502226
6530	ENSG00000221883	ARIH2OS	0.959763465502492	0.0127375651239883	0.0345344206125636
6531	ENSG00000187527	ATP13A5	0.959301861330722	0.0113869462883778	0.0314538042925989
6532	ENSG00000285608	AL161665.1	0.959277123985969	0.00366372194122617	0.0120476122761608
6533	ENSG00000255091	AC087442.1	0.959208326269849	0.00402253739067894	0.0130367080602194
6534	ENSG00000010256	UQCRC1	0.958688979698282	9.26988905102256e-05	0.000490741544915773
6535	ENSG00000173409	ARV1	0.958682375181287	0.000185210898079286	0.00090192897694019
6536	ENSG00000107201	DDX58	0.958591025167938	0.00155773929239045	0.0057773922544956
6537	ENSG00000162733	DDR2	0.958009265637884	0.0124663232805668	0.0339170268042236
6538	ENSG00000168118	RAB4A	0.957958249669687	2.36012202348556e-05	0.000144487046628005
6539	ENSG00000197223	C1D	0.957810623617825	0.000480213738711229	0.00207384915953038
6540	ENSG00000228486	C2orf92	0.957409012789255	0.000636400016040059	0.0026498028214767
6541	ENSG00000130294	KIF1A	0.95704359247229	0.000862898583268822	0.0034582016707986
6542	ENSG00000176422	SPRYD4	0.956741678156609	0.00297674621116366	0.010087510570823
6543	ENSG00000260807	CEROX1	0.95659056251879	0.00880345033573184	0.0252875649511065
6544	ENSG00000271092	TLCD4-RWDD3	0.956147253146018	0.000164902909069941	0.000813282748295443
6545	ENSG00000129559	NEDD8	0.954491831890508	6.62744503060473e-05	0.000363641475802423
6546	ENSG00000228604	AL121759.1	0.954363132577013	0.00396455762099394	0.0128822407427163
6547	ENSG00000108604	SMARCD2	0.954105941120686	0.0037433394927856	0.0122763475252096
6548	ENSG00000101082	SLA2	0.954020755032148	0.00144771283621555	0.00542266033193448
6549	ENSG00000124802	EEF1E1	0.953229131288521	0.000816513450949284	0.00329262617116359
6550	ENSG00000110104	CCDC86	0.952951641310335	0.000269385455206347	0.00125335541431882
6551	ENSG00000287299	AC012459.1	0.952344191261189	0.00154268187171429	0.00573063826222512
6552	ENSG00000165410	CFL2	0.952269478583975	0.00154640968530474	0.00574266106476559
6553	ENSG00000251503	CENPS-CORT	0.952261664579526	0.000455589986939758	0.00198264756416189
6554	ENSG00000269176	AP001160.3	0.952086927578074	0.0111425112111189	0.0309027555077748
6555	ENSG00000229927	RHEBP1	0.951446011958973	0.0108836849691184	0.0302999508424957
6556	ENSG00000101331	CCM2L	0.951264187490339	0.00427414918838284	0.0137644953245496
6557	ENSG00000262919	CCNQ	0.951095514228286	0.00083711196501789	0.00336683267234088
6558	ENSG00000176692	FOXC2	0.950811531096475	0.0168947383079343	0.0435847707087717
6559	ENSG00000113763	UNC5A	0.949885746597678	8.20704559625828e-05	0.000440055761351665
6560	ENSG00000121653	MAPK8IP1	0.949699696812048	0.00245806843541692	0.00853943786653113
6561	ENSG00000133065	SLC41A1	0.949364782216398	0.000668679010335668	0.0027677722917187
6562	ENSG00000275963	AC008115.4	0.947186420779237	0.00520741989721323	0.0162767264048111
6563	ENSG00000197776	KLHDC1	0.946670326423878	0.0132334148669001	0.0356582264590122
6564	ENSG00000074603	DPP8	0.946655239609929	0.00394245728763817	0.0128223103047308
6565	ENSG00000176956	LY6H	0.94650839801422	0.00113101959291949	0.00437155042379953
6566	ENSG00000134287	ARF3	0.946475071587751	0.00683206917120862	0.020445482985729
6567	ENSG00000273001	PFKP-DT	0.946083145829642	0.0156628687339513	0.0409490656746045
6568	ENSG00000138738	PRDM5	0.945625992387507	0.000903303041897595	0.00359915097945949
6569	ENSG00000173272	MZT2A	0.945523584283083	0.000441304226271904	0.00193030002528089
6570	ENSG00000099194	SCD	0.945217398850815	0.00479728855818165	0.0151870107312229
6571	ENSG00000231185	SPRY4-AS1	0.944903639794581	0.010412177654034	0.0291842245858853
6572	ENSG00000125843	AP5S1	0.944373809211763	0.00035266936881615	0.00158593827471571
6573	ENSG00000157856	DRC1	0.943975868140049	0.0172852952722201	0.0444354115761999
6574	ENSG00000184470	TXNRD2	0.943958913616099	0.000230093617253191	0.0010902165756273
6575	ENSG00000166669	ATF7IP2	0.943873416881953	0.000446730252915103	0.00195062754065172
6576	ENSG00000072415	MPP5	0.943479944997007	0.00663725160926211	0.0199493016355528
6577	ENSG00000254559	AC069287.2	0.943374570065464	0.00160206308400344	0.00591363643860513
6578	ENSG00000164404	GDF9	0.942858591516767	0.0116431097405126	0.0320201497349662
6579	ENSG00000060971	ACAA1	0.942824298917262	0.000994604430290624	0.00390919004225525
6580	ENSG00000115183	TANC1	0.942341812993979	0.00150576639473553	0.00561155633187229
6581	ENSG00000104043	ATP8B4	0.941577749207947	0.0191740281359112	0.0484078995015094
6582	ENSG00000139644	TMBIM6	0.941303518200951	0.00532605695043619	0.016601674584973
6583	ENSG00000259985	AC017100.1	0.94094958880232	0.00430233379379294	0.0138387396025442
6584	ENSG00000133561	GIMAP6	0.940644134240572	0.00129173435989986	0.00491027087247786
6585	ENSG00000143149	ALDH9A1	0.940549729544382	0.0158925709851877	0.041404516102346
6586	ENSG00000115685	PPP1R7	0.940548266884731	0.000870010366520921	0.00348073628326174
6587	ENSG00000170315	UBB	0.940210589790053	7.54065742645585e-05	0.000407565095520233
6588	ENSG00000197580	BCO2	0.940144418176021	0.00433606674957603	0.0139293562392252
6589	ENSG00000126821	SGPP1	0.940044112053462	0.00973236373816415	0.0275407358946258
6590	ENSG00000120256	LRP11	0.939871524927301	0.0171838290371059	0.0442459308939124
6591	ENSG00000133313	CNDP2	0.939792360574397	0.000124855369793972	0.000636936754810187
6592	ENSG00000267673	FDX2	0.939671839262315	0.000790368471117828	0.00320303376594116
6593	ENSG00000169020	ATP5ME	0.939440431078704	0.00303879693667201	0.0102660397088899
6594	ENSG00000103227	LMF1	0.939160914428427	0.000693153623646496	0.00285525879483281
6595	ENSG00000022277	RTF2	0.939007828597788	0.000146772107767558	0.000735370410499351
6596	ENSG00000238227	TMEM250	0.938943235528886	0.000393264120200996	0.00174365822519767
6597	ENSG00000273156	AC124016.1	0.938924338857574	0.0048197970319467	0.0152472550761637
6598	ENSG00000103253	HAGHL	0.938880420466198	0.00608084257123201	0.0185446517731067
6599	ENSG00000185133	INPP5J	0.938870511670668	0.0155333940157783	0.0406860013491747
6600	ENSG00000054611	TBC1D22A	0.938633584992541	0.000101272563792775	0.000529811277714643
